Function                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           CPU Time  CPU Time:Effective Time  CPU Time:Effective Time:Idle  CPU Time:Effective Time:Poor  CPU Time:Effective Time:Ok  CPU Time:Effective Time:Ideal  CPU Time:Effective Time:Over  CPU Time:Spin Time  CPU Time:Spin Time:Imbalance or Serial Spinning  CPU Time:Spin Time:Lock Contention  CPU Time:Spin Time:Other  CPU Time:Overhead Time  CPU Time:Overhead Time:Creation  CPU Time:Overhead Time:Scheduling  CPU Time:Overhead Time:Reduction  CPU Time:Overhead Time:Atomics  CPU Time:Overhead Time:Other  Module                   Function (Full)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              Source File        Start Address     
apply_iter                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           0.050s                   0.050s                            0s                            0s                      0.050s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  apply_iter                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   [Unknown]          0x111b2b0         
n1_14                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                0.050s                   0.050s                            0s                            0s                      0.050s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  n1_14                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        [Unknown]          0x10e6ab0         
n1fv_14                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              0.050s                   0.050s                            0s                            0s                      0.050s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  n1fv_14                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Unknown]          0x12dfa40         
_int_malloc                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          0.050s                   0.050s                            0s                        0.050s                          0s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libc-2.17.so             _int_malloc                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  [Unknown]          0x7dcb0           
n1bv_14                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              0.050s                   0.050s                            0s                            0s                      0.050s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  n1bv_14                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Unknown]          0x11a4140         
n1fv_5                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               0.050s                   0.050s                            0s                        0.020s                      0.030s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  n1fv_5                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       [Unknown]          0x11b3bd0         
n1fv_20                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              0.050s                   0.050s                            0s                            0s                      0.050s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  n1fv_20                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Unknown]          0x12e0c20         
t2_5                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0.050s                   0.050s                            0s                            0s                      0.050s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  t2_5                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         [Unknown]          0x110e1b0         
gmx_parallel_3dfft_real_limits                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       0.050s                   0.050s                            0s                            0s                      0.050s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  gmx_parallel_3dfft_real_limits                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               [Unknown]          0xffd510          
gmx_fft_1d_real                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      0.050s                   0.050s                            0s                            0s                      0.050s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  gmx_fft_1d_real(gmx_fft*, gmx_fft_direction, void*, void*)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   [Unknown]          0xffea90          
compute_globals                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      0.049s                   0.049s                            0s                            0s                      0.049s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  compute_globals(_IO_FILE*, gmx_global_stat*, t_commrec*, t_inputrec*, t_forcerec*, gmx_ekindata_t*, t_state*, t_mdatoms*, t_nrnb*, t_vcm*, gmx_wallcycle*, gmx_enerdata_t*, float (*)[3], float (*)[3], float (*)[3], float (*)[3], float*, gmx_constr*, gmx::SimulationSignaller*, float (*)[3], int*, int*, int)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           [Unknown]          0xf3ee80          
n1bv_4                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               0.049s                   0.049s                            0s                            0s                      0.049s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  n1bv_4                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       [Unknown]          0x12d7570         
n1bv_20                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              0.049s                   0.049s                            0s                            0s                      0.049s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  n1bv_20                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Unknown]          0x11a5290         
init_ddpme                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  init_ddpme(gmx_domdec_t*, gmx_ddpme_t*, int)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 [Unknown]          0x1a8d80          
std::vector<gmx::BasicVector<float>, gmx::Allocator<gmx::BasicVector<float>, gmx::AlignedAllocationPolicy>>::_M_default_append                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  std::vector<gmx::BasicVector<float>, gmx::Allocator<gmx::BasicVector<float>, gmx::AlignedAllocationPolicy>>::_M_default_append(unsigned long)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                [Unknown]          0x1d8980          
do_force                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  do_force(_IO_FILE*, t_commrec*, t_inputrec*, long, t_nrnb*, gmx_wallcycle*, gmx_localtop_t*, gmx_groups_t*, float (*)[3], gmx::ArrayRef<gmx::BasicVector<float>>, history_t*, gmx::ArrayRef<gmx::BasicVector<float>>, float (*)[3], t_mdatoms*, gmx_enerdata_t*, t_fcdata*, gmx::ArrayRef<float>, t_graph*, t_forcerec*, gmx_vsite_t*, float*, double, gmx_edsam*, int, int, DdOpenBalanceRegionBeforeForceComputation, DdCloseBalanceRegionAfterForceComputation)                                                                                                                                                                                                                                                                                                                                                                                                                                           [Unknown]          0xfbacc0          
[Import thunk omp_get_thread_num]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  [Import thunk omp_get_thread_num]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            [Unknown]          0x15bfa0          
constrain_lincs._omp_fn.3                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  constrain_lincs._omp_fn.3                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    [Unknown]          0xee5710          
ePBC2npbcdim                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  ePBC2npbcdim(int)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            [Unknown]          0x283040          
n1bv_5                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  n1bv_5                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       [Unknown]          0x120b120         
asinf                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libm-2.17.so             asinf                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        [Unknown]          0x317c0           
n1fv_4                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  n1fv_4                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       [Unknown]          0x11b3aa0         
do_md_trajectory_writing                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  do_md_trajectory_writing                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     [Unknown]          0xfcaaf0          
