Function                                                                                                                                                                                                                                                          CPU Time  CPU Time:Effective Time  CPU Time:Effective Time:Idle  CPU Time:Effective Time:Poor  CPU Time:Effective Time:Ok  CPU Time:Effective Time:Ideal  CPU Time:Effective Time:Over  CPU Time:Spin Time  CPU Time:Spin Time:Imbalance or Serial Spinning  CPU Time:Spin Time:Lock Contention  CPU Time:Spin Time:Other  CPU Time:Overhead Time  CPU Time:Overhead Time:Creation  CPU Time:Overhead Time:Scheduling  CPU Time:Overhead Time:Reduction  CPU Time:Overhead Time:Atomics  CPU Time:Overhead Time:Other  Module                   Function (Full)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                Source File       Start Address     
n1fv_20                                                                                                                                                                                                                                                             0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  n1fv_20                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        [Unknown]         0x1285470         
fftwf_rdft_solve                                                                                                                                                                                                                                                    0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  fftwf_rdft_solve                                                                                                                                                                                                                                                                                                                                                                                                                                                                               [Unknown]         0x111c900         
n1bv_4                                                                                                                                                                                                                                                              0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  n1bv_4                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         [Unknown]         0x11a7970         
t1_4                                                                                                                                                                                                                                                                0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  t1_4                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           [Unknown]         0x10ffca0         
apply                                                                                                                                                                                                                                                               0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  apply                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          [Unknown]         0x1117af0         
wallcycle_sub_start                                                                                                                                                                                                                                                 0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  wallcycle_sub_start(gmx_wallcycle*, int)                                                                                                                                                                                                                                                                                                                                                                                                                                                       [Unknown]         0x29eaf0          
n1fv_5                                                                                                                                                                                                                                                              0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  n1fv_5                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         [Unknown]         0x12891a0         
apply_cpy2dco                                                                                                                                                                                                                                                       0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  apply_cpy2dco                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  [Unknown]         0x111b320         
set_lincs                                                                                                                                                                                                                                                           0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  set_lincs                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Unknown]         0xee7f00          
fftwf_cpy2d_co                                                                                                                                                                                                                                                      0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  fftwf_cpy2d_co                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 [Unknown]         0x13345e0         
n1bv_20                                                                                                                                                                                                                                                             0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  n1bv_20                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        [Unknown]         0x12d4e50         
n1fv_20                                                                                                                                                                                                                                                             0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  n1fv_20                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        [Unknown]         0x12170c0         
n1bv_5                                                                                                                                                                                                                                                              0.040s                   0.040s                            0s                        0.010s                      0.030s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  n1bv_5                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         [Unknown]         0x11a7aa0         
n1fv_4                                                                                                                                                                                                                                                              0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  n1fv_4                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         [Unknown]         0x12e3300         
n1bv_14                                                                                                                                                                                                                                                             0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  n1bv_14                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        [Unknown]         0x12d3c50         
n1fv_10                                                                                                                                                                                                                                                             0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  n1fv_10                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        [Unknown]         0x12da2b0         
n1fv_13                                                                                                                                                                                                                                                             0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  n1fv_13                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        [Unknown]         0x12df450         
dd_sendrecv2_rvec                                                                                                                                                                                                                                                   0.039s                   0.039s                            0s                            0s                      0.039s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  dd_sendrecv2_rvec(gmx_domdec_t const*, int, float (*)[3], int, float (*)[3], int, float (*)[3], int, float (*)[3], int)                                                                                                                                                                                                                                                                                                                                                                        [Unknown]         0x1ddba0          
[Import thunk gmx::TabulatedNormalDistribution<float, (unsigned int)14>::makeTable]                                                                                                                                                                                 0.031s                   0.031s                            0s                        0.031s                          0s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  [Import thunk gmx::TabulatedNormalDistribution<float, (unsigned int)14>::makeTable(void)]                                                                                                                                                                                                                                                                                                                                                                                                      [Unknown]         0x15d180          
gmx::DataFileFinder::setSearchPathFromEnv                                                                                                                                                                                                                           0.030s                   0.030s                            0s                            0s                      0.030s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  gmx::DataFileFinder::setSearchPathFromEnv(char const*)                                                                                                                                                                                                                                                                                                                                                                                                                                         [Unknown]         0x2bb780          
std::vector<std::vector<gmx::GpuTask, std::allocator<gmx::GpuTask>>, std::allocator<std::vector<gmx::GpuTask, std::allocator<gmx::GpuTask>>>>::_M_emplace_back_aux<std::vector<gmx::GpuTask, std::allocator<gmx::GpuTask>>>                                         0.030s                   0.030s                            0s                            0s                      0.030s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  void std::vector<std::vector<gmx::GpuTask, std::allocator<gmx::GpuTask>>, std::allocator<std::vector<gmx::GpuTask, std::allocator<gmx::GpuTask>>>>::_M_emplace_back_aux<std::vector<gmx::GpuTask, std::allocator<gmx::GpuTask>>>(std::vector<gmx::GpuTask, std::allocator<gmx::GpuTask>>&&)                                                                                                                                                                                                    [Unknown]         0x104e0f0         
[Import thunk update_tcouple]                                                                                                                                                                                                                                       0.030s                   0.030s                            0s                            0s                      0.030s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  gmx_mpi                  [Import thunk update_tcouple(long, t_inputrec*, t_state*, gmx_ekindata_t*, t_extmass*, t_mdatoms*)]                                                                                                                                                                                                                                                                                                                                                                                            [Unknown]         0x40d7e0          
func@0x6d30                                                                                                                                                                                                                                                         0.030s                   0.030s                            0s                            0s                      0.030s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgomp.so.1.0.0         func@0x6d30                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    [Unknown]         0x6d30            
update_coords                                                                                                                                                                                                                                                       0.030s                   0.030s                            0s                            0s                      0.030s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  update_coords(_IO_FILE*, long, t_inputrec*, t_mdatoms*, t_state*, gmx::ArrayRef<gmx::BasicVector<float>>, t_fcdata*, gmx_ekindata_t*, float (*)[3], gmx_update_t*, int, t_commrec*, gmx_constr*)                                                                                                                                                                                                                                                                                               [Unknown]         0xfd4db0          
inputrecDynamicBox                                                                                                                                                                                                                                                  0.030s                   0.030s                            0s                            0s                      0.030s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  inputrecDynamicBox(t_inputrec const*)                                                                                                                                                                                                                                                                                                                                                                                                                                                          [Unknown]         0x25cd00          
nbnxn_atomdata_copy_x_to_nbat_x                                                                                                                                                                                                                                     0.030s                   0.030s                            0s                            0s                      0.030s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  nbnxn_atomdata_copy_x_to_nbat_x(nbnxn_search*, int, int, float (*)[3], nbnxn_atomdata_t*)                                                                                                                                                                                                                                                                                                                                                                                                      [Unknown]         0xf74150          
set_pbc_dd                                                                                                                                                                                                                                                          0.030s                   0.030s                            0s                            0s                      0.030s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  set_pbc_dd(t_pbc*, int, int const*, int, float const (*)[3])                                                                                                                                                                                                                                                                                                                                                                                                                                   [Unknown]         0x285060          
gmx_omp_get_thread_num                                                                                                                                                                                                                                              0.030s                   0.030s                            0s                            0s                      0.030s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  gmx_omp_get_thread_num                                                                                                                                                                                                                                                                                                                                                                                                                                                                         [Unknown]         0x2cbbd0          
asinf                                                                                                                                                                                                                                                               0.030s                   0.030s                            0s                            0s                      0.030s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libm-2.17.so             asinf                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          [Unknown]         0x317c0           
computeSpecialForces                                                                                                                                                                                                                                                0.030s                   0.030s                            0s                            0s                      0.030s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  computeSpecialForces(_IO_FILE*, t_commrec*, t_inputrec*, long, double, gmx_wallcycle*, ForceProviders*, float (*)[3], float (*)[3], t_mdatoms*, float*, int, gmx::ForceWithVirial*, gmx_enerdata_t*, gmx_edsam*, int)                                                                                                                                                                                                                                                                          [Unknown]         0xfb4940          
set_lincs_matrix                                                                                                                                                                                                                                                    0.030s                   0.030s                            0s                            0s                      0.030s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  set_lincs_matrix(gmx_lincsdata*, float*, float)                                                                                                                                                                                                                                                                                                                                                                                                                                                [Unknown]         0xee2d40          
dd_get_constraint_range                                                                                                                                                                                                                                             0.030s                   0.030s                            0s                            0s                      0.030s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  dd_get_constraint_range(gmx_domdec_t const*, int*, int*)                                                                                                                                                                                                                                                                                                                                                                                                                                       [Unknown]         0x1bf4d0          
[Import thunk bond_angle]                                                                                                                                                                                                                                           0.030s                   0.030s                            0s                            0s                      0.030s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  [Import thunk bond_angle(float const*, float const*, float const*, t_pbc const*, float*, float*, float*, int*, int*)]                                                                                                                                                                                                                                                                                                                                                                          [Unknown]         0x15cca0          
gmx_parallel_3dfft_real_limits                                                                                                                                                                                                                                      0.030s                   0.030s                            0s                            0s                      0.030s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  gmx_parallel_3dfft_real_limits                                                                                                                                                                                                                                                                                                                                                                                                                                                                 [Unknown]         0xffd510          
n1_32                                                                                                                                                                                                                                                               0.030s                   0.030s                            0s                            0s                      0.030s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  n1_32                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          [Unknown]         0x10ead90         
